a,1. primeira letra do alfabeto,2. um; uma
slug,límax; lesma
sluggish,1. lento,2. inerte,3. preguisoço
slum,1. favela; bairro pobre,2. pobre; de favela,3. visitar uma favela ou bairro pobre
slumber,cochilar; dormitar
sly,expressamente; explicitamente
sly joke,blague; mentira por gracejo; pilhéria
smack,beijocar; beijar ruidosamente; fazer ruído de sucção
small,pequeno
small bench,banqueta; banquinho; mocho
small letter,minúscula
small plate,pratodesobremesa; pratopequeno
small room,câmera escura; quarto sem janela
smaller,menor
smallpox,varíola
smart,1. esperto; astuto,2. ardiloso; ladino
smarter,mais esperto; mais inteligente; mais astuto
smartly,espertamente; astutamente
smash,britar; esmagar; quebrar
smear,lambuzar; rebocar; ungir; untar
smell,1. cheirar,2. exalarcheiro,3. cheiro; hálito; odor
smile,1. sorrir,2. sorriso
smoke,1. fumar,2. fumaça; fumo
smoker,fumante
smokers,fumadores; fumantes
smokestack,1. chaminé,2. canodachaminé
smooth,alisar; polir
smoothly,1. suavemente,2. facilmente; sem problemas
smoothness,suavidade
smuggle,contrabandear
smuggler,contrabandista
smuttily,de forma obscena
smuttiness,obscenidade
smutty,obsceno
snack,merenda; lanche
snag,1. dificuladade; obstáculo,2. obter rapidamente
snail,1. caracol,2. àzinho; arroba
snake,cobra; serpente
snap,1. estalo; estalido; clique,2. foto,3. repentino,4. estalar; quebrar,5. tirar uma foto,6. retrucar asperamente
snap off,partir
snap up,arrebatar; comprar rapidamente
snappy,rápido; vigoroso
snapshot,fotografia
snare,1. insídia,2. alçapão; armadilha
sneer,darumarderisoalvaroumordaz
sneeze,1. espirrar,2. espirro
snifter,aperitivo
snob,esnobe
snobbish,esnobe
snore,ressonar; roncar
snorter,aperitivo
snow,1. nevar,2. neve
snowdrop,fura-neve
snowflake,flocodeneve
snowy,nevoso
so,1. logo; porconseguinte; sendo assim,2. assim; daquelamaneira; destamaneira; destemodo
so long,atéavista; atélogo; atémaisver
so so,assim
so to speak,porassimdizer
soak,ensopar; imergir; molhar com líquido
soap,1. sabão,2. ensaboar
soaring,1. a grande altura,2. disparado
sober,1. sóbrio,2. comedido; parco; sério
soccer,futebol
soccer ball,futebol
social,social
socialism,socialismo
society,altaroda; altasociedade
sock,meia; peúga
socket,bainha; estojo
sodium,sódio
sodomize,praticarsodomia
sofa,canapé; sofá
soft,1. ameno; doce; meigo; suave,2. brando; fofo; macio; mole
soggy,ensopado
soil,1. terra,2. macular; manchar,3. chão; solo
soiled,sujo
solar,solar
solder,1. luto; solda,2. fecharcomluto; soldar
soldier,praça; soldado
sole,1. mero; simples; só,2. planta,3. sola,4. isolado; sozinho; único,5. linguado
solemn,solene
solicit,1. pedir,2. solicitar
solicitor,advogado
solid,sólido
solidarity,solidariedade
solidify,solidificar
solidly,solidamente
solitary,1. mero; simples; só,2. isolado; sozinho; único,3. solitário
solo,solo
soluble,indissolúvel
solution,resolução
solve,1. resolução,2. firmeza,3. resolver; solucionar
somatic,somático
somber,sombrio; triste
some,quarteto
some kind of,um; algum; qualquer
some one,alguém; algum; uma pessoa
somebody,alguém; uma pessoa
somehow,de algum jeito; de alguma forma
someone,alguém; alguma pessoa
something,algo; alguma coisa
something new,coisa nova; inovação; notícia
sometime,um dia; uma vez; outrora
sometimes,1. outrora; uma vez,2. às vezes; por vezes
somewhat,um pouco; um tanto
somewhere,1. em algum lugar,2. algures
somnifacient,sonífero
somniferous,sonífero
son,por todos os motivos
sonata,sonata
song,canção; cantiga; canto
songbook,livro de músicas
soon,brevemente; cedo; depressa; logo
sooner,mais cedo
soot,fuligem; picumã
soothe,acalmar; confortar; consolar
sop,ensopar
sophisticated,astuto; sagaz
soprano,soprano
sorcery,encanto; feitiço
sore,1. ferida; chaga,2. dolorido; magoado; ofendido
sore throat,dor de garganta
sorely,1. dolorosamente,2. grandemente; enormemente
soreness,dor
sorrel,baio
sorrow,tristeza; mágoa; dor
sorrwoful,triste; aflito; magoado
sort,1. espécie; género; jaez; laia; qualidade,2. ordenar
soul,alma; ânimo; espírito
sound,1. som,2. sadio; são,3. completo; sem imperfeições,4. seguro,5. bater; soar
sound the alarm,alarmar; dar alarme
soundfile,arquivo de som
soup,sopa
sour,azedar-se
source,meio; recurso
south,1. austral; meridional,2. sul
southeast,1. sudeste,2. do sudeste,3. para o sudeste
southeasterly,do sudeste
southern,austral; meridional
southwest,1. sudoeste,2. do sudoeste,3. para o sudoeste
southwesterly,do sudoeste
sovereign,soberano
sow,plantar; semear
soy,1. molho de soja,2. de soja
soy sauce,molho de soja
spa,estaçãobalneária
space,espaço intercostal
spaceman,astronauta
spacious,amplo; espaçoso; extenso; vasto
spade,1. cavar; revolver,2. cavadeira; enxada; pá
spades,espadas
spanner,chave
spare,1. poupar; ser indulgente para,2. economizar
spare time,férias
spark,centelha; fagulha; faísca
spark plug,vela
sparrow,pardal; pássaro
spartan,espartano
spasm,laringoespasmo; espasmo da laringe
spawn,1. ovas,2. desovar; procriar,3. gerar; criar
speak,porassimdizer
speak about,falar sobre
speak of,falar de
speak to,falar com
speak up,falar alto
speaker,1. orador,2. alto-falante
special,1. avulso; especial; isolado; particular; peculiar; reservado,2. extraordinário; próprio
specialist,1. experto; louvado; perito,2. especialista; expert
speciality,compartimento; especialidade; secção
specialization,especialização
specially,especialmente
specialty,especialidade
specific,inespecífico; não específico
specifically,especificamente
specification,especificação
specificity,especificidade
specify,especificar
specimen,espécime; amostra
spectacle,espetáculo
spectacles,óculos
spectator,espectador
spectrum,espectro
speculation,especulação
speech,conferência; discurso; fala
speechless,calado; mudo
speed,rapidez; velocidade
speed limit,limite de velocidade
speed up,acelerar; adiantar; apressar; atirar; aumentaravelocidadede
speedup,1. aceleração; aumento na velocidade,2. acelerar; aumentar a velocidade
speedy,1. breve; iminente; próximo,2. rápido; veloz
spell,soletrar
spend,1. gastar,2. fazer passar
spend the night,passar a noite
sperm,gimnosperma
sphere,hemisfério
spice,1. espechiaria; tempero,2. condimentar; temperar
spider,aranha
spider angioma,telangiectasia; nevus araneus
spiderweb,teia de aranha
spiked,aguçado; pontudo
spin,fiar; reduzirafio; tecer
spinach,espinafre
spindle,fuso
spine,1. espinha,2. espinha dorsal
spinster,senhorita; celibatária; solteira
spirit,álcooldesnaturado
spirits,bebida alcoólica
spiritual,espiritual
spiritualism,espiritismo
spirochete,espiroqueta
spirometry,espirometria
spit,cuspir; salivar
splash,1. mancha; borrifo; respingo,2. bater; estalar; marulhar; patinhar
spleen,baço
splender,gala; ostentação; pompa
splenectomy,esplenectomia
splenomegaly,esplenomegalia; aumento de tamanho do baço
splinter,1. lasca,2. lascar; rachar; romper,3. farpa
split,1. fender; partir; rachar,2. lascar; romper
spoil,1. arruinar; avariar; danificar; deteriorar; estragar,2. borrar; fazer às pressas; trabalhar mal,3. adulterar; viciar
spokesman,porta-voz
spokesperson,porta-voz
spokeswoman,porta-voz
sponge,esponja
sponger,parasita
spongy,esponjoso
sponsor,1. patrocinador; financiador; fiador; padrinho,2. patrocinar; apadrinhar; fiar,3. promover
sponsorship,patrocínio
spontaneous,espontâneo
spontaneously,espontaneamente
spool,bobina; carretel; carrinho
spoon,colher
sporadic,casual; esporádico; raro
sport,passaporte
sportsman,esportista; desportista
spot,1. local; lugar; paragem; sítio,2. ponto,3. mácula; mancha; nódoa,4. macular; manchar,5. notar,6. ver
spray gun,pistola
spread,1. espalhar; divulgar,2. deitar; desenvolver; estender; expor; fazer cair
spread out,1. desdobrar; desfraldar,2. deitar; desenvolver; estender; expor; fazercair
spreadsheet,planilha eletrônica
spree,divertimento; farra
spring,1. descendência,2. descendente; sucessor
springboard,trampolim
springtime,primavera
sprinkle,aspergir; borrifar; jogaráguabenta; orvalhar; regar
sprint,carreira
spur,delfínio; esporeira; espora-dos-jardins
spur on,impelir; incitar; instigar
spurge,eufórbio
spurt,borbotar; esguichar; jorrar; minar
spurt out,borbotar; esguichar; jorrar; minar
sputum,escarro
spy,1. espião,2. espionar
spy on,espiar; espionar
squabble,beijar-se; bicar reciprocamente
squad,bando; companhia; turma
squadron,esquadrão
squalid,imundo
squalor,sujeira; porcaria
square,adro; largo; praça
square decametre,are
squash,abóbora
squat,estar agachado; estar de cócoras
squeeze,apertar; comprimir; espremer
squint,ser vesgo; vesguear
squirrel,esquilo; serelepe
squirt,fazer jorrar
stab,aferroar; picar
stability,incontestabilidade
stabilize,estabilizar
stable,incontestável; que não se pode contestar
stableman,palafreneiro
stack,montão de feno
stadium,1. fase; estádio; etapa
staff,estado-maior
stage,refém
stagger,cambalear; vacilar
stagnate,estagnar; ficar parado
stagnation,estagnação
staid,1. grave; sério; sisudo,2. comedido; parco; sóbrio
stain,1. mancha; mácula,2. manchar; macular
stair,escalão; degrau
staircase,escada
stairs,escada
stake,cairemerro; enganar-se; equivocar-se; errar
stakeholder,1. investidor,2. apostador
stale,passado; seco
stalk,1. andar; caminhar; dar um passo,2. caule
stall,instalar
stallion,garanhão
stammer,balbuciar; gaguejar; tartamudear
stamp,selo; selodocorreio
stamped,comportepago; franqueado
stance,por exemplo
stanchion,estaca; mourão; poste
stand,compreender mal
stand guard,estar de sentinela
stand up,de súbito pôr-se de pé
stand up to,afrontar; arrostar
standalone,que opera sozinho
standard,1. norma; padrão,2. bandeira; estandarte; pendão
standardise,padronizar
standardization,padronização
standardize,padronizar
standing on end,eriçado; hirto
standing together,solidário
standpoint,ponto de vista
standstill,1. estagnação,2. impasse
staple,grampo; parêntese
star,astro; estrela
starboard,estibordo
starch,apresto
stare,fixar o olhar
start,comecemos; vamos
start off,pôr-se em marcha
start out,pôr-se a caminho; pôr-se em marcha
start running,arrancar; partir
starter,arranque; partida
startle,assustar; amendrontar; surpreender
starvation,1. fome,2. morte pela fome
stasis,hemostasia; processo para manutenção do equilíbro corporal
state,chefe de Estado
state education,educação pública
state of the art,1. excelência; o mais alto grau que algo pode alcançar em determinado momento,2. excelente; que tem excelência; que alcançou o maior nível que pode alcançar
stateless,desnacionalizado
stately,majestoso; imponente
statement,declaracão; depoimento
statement of policy,programa
static,hemostático
statically,estaticamente; de forma estática
station,gestação
statistics,estatística
statue,estátua
stature,altura
status,estado; status
status bar,barra de estado
statute,estatuo; regimento; regulamento
stay,principal apoio; suporte principal
stay over,ficar; permanecer; restar
stay with,hospedar-se
stead,ao invés de
steadily,constantemente; sem parar; firmemente
steadiness,firmeza
steady,1. companheiro fixo,2. fixo; firme; constante; invariável; uniforme,3. fixar; firmar; estabilizar; acalmar
steak,bifsteque
steal,furtar; roubar
stealthily,peloroubo
steam,vapor
steamship,navioavapor
steel,1. barbatana,2. aço
steep,escarpado; íngreme
steer,1. dirigir; encaminhar; gerir; governar; guiar,2. conduzir
steering,direcção; directriz; gerência; gestão; governo
stellar,1. estrelar,2. estrelado,3. o artista mais importante
stem,sistema de arquivos
stencil,chapa; clichê; molde; padrão
stenography,estenografia
stenosis,estenose
stenotic,estenótico
stenotypist,dactilógrafa; datilógrafa
step,passoemfalso
step on,calcarospés
stepmother,madrasta
steppe,estepe; páramo
sterile,estéril; improdutivo
sterilize,esterilizar
stern,popa
sternum,osso esterno
sternutation,espirro
steroid,esteróide
stethoscopic,estetoscópio
stevedore,estivador
stew,1. goulache,2. guisado; ragu
steward,1. intendente,2. aeromoço; tafeiro
stewardess,aeromoça
stichwort,alsina
stick,guidão; volante
sticky,pegajoso
stiff,1. ceremonioso; pomposo; solene,2. hirto; rígido; teso
stiffness,dureza; rigidez
stigma,estigma
still,1. estagnação,2. impasse
stillbirth,óbito fetal
stimulate,1. concitar; incitar; provocar,2. impelir; instigar,3. esporar; esporear,4. aguaçar; encorajar; estimular; reavivar
stimulation,estimulação
sting,existente; atual
stingray,raia; arraia
stingy,avarento; avaro
stipulate,convencionar; estipular
stipulation,cláusula; condição
stir,1. abalar; comover; emocionar; sensibilizar,2. bater; fazer molinete; mexer
stir up,1. agitar; amotinar; sacolejar; sacudir,2. acirrar; aguçar; atiçar; estimular; excitar; inflamar,3. concitar; incitar; provocar,4. esporar; esporear,5. aguaçar; encorajar; reavivar
stitch,1. ponto,2. pespontar
stock,gado; rebanho
stock exchange,bolsa; bolsadevalores; praça
stocked,emestoque
stocking,meia
stodgy,1. aborrecedor; fastidioso,2. aborrecido; enfadonho
stoic,1. estóico,2. homemestóico
stoical,estóico
stoke,aquecer
stomach,abomaso
stomp,1. sapateado,2. pisar com força
stone,cálculo biliar
stool,banqueta; banquinho; mocho
stop,1. paragem,2. demorar-se; deter-se; parar,3. fazerparar; reprimir,4. estação,5. cessar; pararde,6. fazercessar; interromper
stop up,arrolhar; tampar; tapar
stopper,bucha; rolha; tampa
storage,armazenamento
storage battery,acumulador
store,restaurar
store up,acumular
storey,andar; pavimento
stork,cegonha
storm,chuva de granizo
story,história
stove,fogão; forno
stow,estivar
straight,desiludir
straight past,além; aoladode; pordiantede
straightedge,régua
straightforward,simples; singelo
straightforwardly,1. diretamente,2. com convicção; com firmeza
strain,1. entravar; frear; moderar; pôrfreioem; serenar,2. deter; reter,3. administrar; dirigir,4. dominar; governar; reger
strait,estreito
straitened,embaraçoso; estorvador
strange,1. estranho; esquisito,2. estrangeiro
stranger,1. pessoa estranha,2. estranho,3. estrangeiro
strangle,estrangular
stranglehold,domínio; controle
strangulation,estrangulamento
strap,correia; tiradecouro
stratagem,astúcia
strategic,estratégico
strategy,estratégia
straw,colmo; palha
strawberry,morango
strawberry tree,medronheiro
streak,risca; risco; traço
stream,1. fluxo principal,2. pensamento predominante
streamlined,aerodinâmica
strech,armar; dar corda; esticar; retesar
strech out,desdobrar; estender; espraiar; estirar
street,rua
streetcar,bonde; carroeléctrico; trilhocavado; carroelétrico
strength,força; intensidade
stress,chefa; directoria
stretcher,maca; padiola
stria,estria
striation,estria
strict,demarcar; limitar; restringir
strictly,1. estritamente; rigorosamente,2. severamente
stride,1. andar; caminhar; dar um passo,2. passo
stridor,estridor
strike,1. bater; dar pancada; maçar; malhar,2. começar a queimar,3. golpear; percutir,4. impor,5. fazer greve,6. greve,7. acertar; atingir; dar no alvo
strike a balance,saldar
strike off,debater; discutir
strike out,anular
striking,acertado; decisivo; justo
string,corda
stringent,exato; pesado; rigoroso
strip,superar; ultrapassar
stripe,1. galão,2. barra; estria; faixa; tira
strive for,buscar; empenhar-se; esforçar-se
stroke,riscar; traçar
stroke of apoplexy,apoplexia
stroll,1. passeio,2. passear
stroller,passeador
strong,forte
strong drink,bebida alcoólica
stronger,mais forte
strongest,o mais forte
strongly,fortemente
structural,estrutural
structure,infraestrutura
struggle,1. debater-se; espernear; estrebuchar,2. batalhar; brigar; combater; guerrear; lidar; lutar; pelejar,3. batalha; combate; luta; peleja; pugna,4. pugnar
strut around,empavonar-se; pavonear-se
strychnine,estricnina
stubborn,birrento; obstinado; teimoso
student,1. estudante,2. acadêmico
studio,1. atelier,2. estúdio
study,1. estudar; preparar,2. estudo
stuff,1. rechear,2. estofar,3. substância
stuffing,recheio
stumble,1. tropeçar,2. tropicar
stupid,estúpido; imbecil; tolo
stupidly,estupidamente
sturdy,forte; rijo; sólido
stutter,balbuciar; gaguejar; tartamudear
sty,honestidade
style,estilo livre
stylish,elegante; chique
subacute,subagudo
subclass,subclasse
subdirectory,subdiretório
subdivision,subdivisão
subdural,subdural
subendocardium,subendocárdio
subject,afastar-se; desviar-se
subject to tax,tributável
subjective,subjetivo
subjectively,subjetivamente
subjunctive,subjuntivo
submit,1. submeter,2. submeter-se
subordinate,rebelde
subroutine,subrotina
subscribe,1. assinar; tomar uma assinatura; inscrever,2. contribuir; cotizar-se; pagara sua cota
subscribe to,assinar; tomar uma assinatura; inscrever
subscriber,assinante
subscription,1. assinatura; inscrição,2. cota
subsequent,subsequente
subsequently,1. subsequentemente,2. depois; atrás; em seguida,3. logo; por conseguinte; sendo assim
subsidize,subvencionar
subsidy,subsídio; subvenção
substance,substância
substantial,substancial
substantially,substancialmente
substantive,substantivo
substitute,1. substituto,2. substituir; fazer substituir; pôr no lugar de
substitution,substituição
substrate,substrato
subterfuge,subterfúgio; artifício; artimanha; estratagema; tramóia
subtitle,1. legenda,2. subtítulo,3. legendar; colocar legendas
subtle,arguto; fino; quase impalpável; sutil; tênue
subtotal,subtotal
subtract,subtrair
subtraction,subtração
subtype,subtipo
suburb,subúrbio
subvert,minar
subway,metrô
succeed,conseguir; lograr; serbemsucedido; terbomêxito
success,prosperidade; sucesso; bom êxito
successful,bem sucedido; vitorioso; próspero
successfully,com sucesso
succession,sucessão
successive,sucessivo
successor,sucessor
succumb,curvar-se ao peso de
such,1. tal; de tal espécie; de tal qualidade,2. assim; daquela maneira; desta maneira; deste modo
such a,1. como; na qualidade de,2. tal; de tal espécie; de tal qualidade
such as,como; de que modo; qual; na qualidade de; quanto
suck,chupar; mamar; sugar
suckle,amamentar
sudan,Sudão
sudden,brusco; repentino; súbito
suddenly,de repente; subitamente
sue,1. questão; tema,2. fascículo,3. editar; emitir; proferir; publicar,4. proclamar
suet,sebo
suffer,1. aguentar; agüentar; suportar; tolerar,2. padecer; sofrer
suffice,bastar; satisfazer; ser suficiente
sufficient,insuficiente
sufficiently,assaz; bastante; emquantidadesuficiente
suffix,sufixo
suffocate,abafar; estrangular; sufocar
sugar,açúcar
sugarbowl,açucareiro
suggest,1. indicar,2. incutir; lembrar; sugerir,3. sugestionar
suggestion,sugestão
suggestive,sugestivo
suicide,suicídio
suit,ação; pleito; processo
suitability,adequabilidade
suitable,1. adequado; apropriado; conveniente; decoroso; próprio,2. apto; capaz
suitableness,adequação
suitably,apropiadamente; adequadamente; convenientemente
suitcase,mala de mão; maleta; valise
suite,1. comitiva; cortejo; séquito,2. conjunto de programas
suitor,pretendente
sulfuric,sulfuroso
sulphur,enxôfre
sulphureous,sulfuroso
sulphuric,sulfuroso
sultan,sultão
sum,didelfo; gambá; saragüéia; seringüê; timbu
sum up,adicionar; somar; totalizar
summarize,resumir; tornar a somar
summary,sumário; índice
summer,verão
summery,resumo; sumário
summit,1. ápice; extremidade; pico; ponta,2. superfície,3. cimo; cume; vértice
summon,chamar
summons,intimação
sun,1. sol,2. expor ao sol
sun oneself,expor ao sol
sunbeam,raio de sol
sunday,Domingo
sundew,drósera
sunflower,girassol
sunglasses,óculos de sol
sunlight,luz do sol
sunrise,nascer do sol
sunset,pôr do sol
sunshine,raio de sol
superclass,superclasse
supercomputer,supercomputador
superficial,baixo
superficially,superficialmente
superfluous,supérfluo
superhero,super-herói
superintendant,intendente
superior,superior
superiority,superioridade
superman,super-homem
supermen,super-homem
supersign,acento
superstition,crendice; superstição
superstitious,supersticioso
superuser,superusuário
supervise,conferir; fiscalizar; inspecionar; supervisionar
supination,supinação
supper,ceia
supplementation,suplementação
supply,escasso; insuficiente; raro
support,1. apoio; suporte,2. auspício; bom augúrio,3. apoiar; arrimar; encostar; reclinar; amparar; sustenar; suportar,4. subsistir
supporter,cidadão; membro; sócio
supporters,gruponãoorganizado
supporting actor,comparsa; figurante
supporting base,peanha; soco
supporting wall,pegão
suppose,supor; conjeturar; fazer de conta
supposedly,supostamente
supposition,hipótese; suposição
suppress,abafar; estrangular; sufocar
suppression,supressão
supreme,supremo
surcharge,1. sobrecarga,2. sobrecarregar
sure,exposição
surely,com certeza; sem dúvida; com efeito; de fato; na verdade
surface,1. superfície,2. cimo; cume; vértice
surgeon,cirurgião
surgery,cirurgia
surgical,cirúrgico
surgical operation,operação cirúrgica
surgically,cirurgicamente; de forma cirúrgica; através de cirurgia
surly,arisco; brusco; rabugento
surmise,1. conjeturar; supor,2. fazerdeconta
surpass,exceder; sersuperior; superar; suplantar
surplus,excedente
surprise,1. sobressaltar; surpreender,2. sobressalto; surpresa
surprising,1. surpresa,2. surpreendente
surprisingly,surpreendentemente; de forma surpreendente
surrender,capitulação; rendição
surreptitious,clandestino; escondido; reservadamente
surrogate,1. substituto,2. substituir
surround,cercar; circundar; rodear
surroundings,arredores; cercanias
surveillance,supervisão; vigilângia
survival,sobrevivência
survive,sobreviver
survivor,sobrevivente
survivorship,sobrevivência
susceptibility,suscetibilidade
susceptible,suscetível
suspect,1. suspeito,2. suspeitar
suspenders,alças; suspensórios
suspension,suspensão
suspicion,suspeita
suspicious,1. desconfiado,2. suspeito
sustain,1. apoiar; arrimar; encostar; reclinar,2. amparar; sustenar; suportar
sustainable,sustentável
sustained,1. constante; contínuo; permanente,2. ininterrupto
suture,1. suturar,2. suturação
svg,gráfico de vetores escalável; formato de arquivo para gráficos vetoriais padronizado pela W3C
swaddling cloth,cueiro
swallow,1. engolir; tragar,2. andorinha
swallow up,sorver
swamp,brejo; lodaçal; pântano
swan,cisne
swap,permutar; trocar
swarm,1. enxamear; formigar; pulular,2. enxame; formigueiro
swarm of bees,abelheira
swathe,atadura; bandagem
swear,1. promessa; juramento,2. prometer; jurar; prestar juramento
sweat,1. suor; transpiração; sudorese,2. suar; transpirar
sweater,pulôver; suéter
sweep,varrer; vasculhar; vassourar
sweet,1. ameno; doce; meigo; suave,2. acepipe; guloseima
sweet potato,batatadoce
sweetheart,1. amada; namorada,2. amado,3. meiga
swell,engrossar; inchar
swelling,fofo
swift,1. gaivão; guincho,2. rápido; veloz
swiftly,depressa
swim,boiar; flutuar; nadar
swimmer,nadador
swimming trunks,calçãodebanho
swindle,defraudar
swine,porco
swing,1. balançar; menear; sacudir,2. agitar; bater; mexer; vibrar
swish,1. farfalhar; sussurrar,2. cicio; sussurro
switch,comutador
swoon,1. desfalecer; desmaiar; esvanecer,2. chilique; desfalecimento; desmaio
sword,senha
swotch on,activar
sycamore,ácer; bordo; roble
syllabification,separação em sílabas
syllabify,separar em sílabas
syllable,sílaba
symbol,símbolo
symbolic,simbólico
symbolically,simbolicamente
symbolize,simbolizar
symmetric,simétrico
symmetrical,simétrico
symmetry,simetria
sympathetic,simpático
sympathy,simpatia
symphonic,sinfônico
symphony,sinfonia
symptom,sintoma
symptomatic,sintomático
symptomatology,sintomatologia
synagogue,sinagoga
synchronization,sincronização
synchronize,sincronizar
synchronous,síncrono
synchrony,sincronia
syncope,síncope; desmaio
syndicate,sindicato
syndrome,síndrome
synergistic,sinérgico
synonym,sinônimo
synonymous,sinônimo
synopsis,sinopse; resumo
syntax,sintaxe
synthesis,síntese
synthesize,sintetizar
syphilis,neurosífilis
syphilitic,sifilítico
syringe,1. injetor; seringa
syrup,calda; xarope
system,sistema de arquivos
systematic,sistemático
systematically,sistematicamente
systemic,sistêmico
systolic,sistólico
tab,aferroar; picar
tabernacle,tabernáculo
table,exportável; que pode ser exportado
tablet,lista; tabela; tábua; tabuada; quadro
tableware,louça
tabulation,lista; tabela; tábua; tabuada; quadro
tachycardia,taquicardia
tachypnea,taquipnéia
tact,intacto
tactic,tática
tactics,tática
tactile,tátil
tag,etiqueta
tail,cauda; rabo
tailor,costureira
tails,casaca; fraque
take,cairemerro; enganar-se; equivocar-se; errar
take a break,fazer uma pausa
take a rest,fazer uma pausa
take a shower,tomar banho de chuveiro; tomar ducha
take a sunbath,expor ao sol
take a switch to,ver gastar
take action,agir; obrar; proceder
take along,levar consigo
take an interest,interessar-se
take apart,desmontar
take away,1. descontar; tirar,2. arrancar; tomar
take care,cuidar; preocupar-se; tutelar; zelar
take fire,começar a queimar
take in,1. aceitar; acolher; admitir; receber; topar,2. receber dinheiro por uma mercadoria ou serviço prestado,3. charlatanear; fazer charlatanismo
take into account,considerar; refletir
take leave,dar adeus; despedir-se; dizer adeus
take leave from,dar adeus; despedir-se; dizer adeus
take note,achar; constatar; reconhecer; verificar
take off,depor; tirar
take offence,ofender-se
take offense,ofender-se
take over,comprar
take part,participar; tomar parte
take refuge,asilar-se; refugiar-se
take the place of,substituir
taken aback,hesitante; perplexo
takeover,1. transferência do controle; transferência da administração,2. golpe de estado
taking,compra
taking over,compra
tale,contodefadas; estória; fábula; lenda
talent,talento
talented,talentoso; dotado
talisman,amuleto; figa; talismã; patuá
talk,1. andar; caminhar; dar um passo,2. caule
talkative,falador; loquaz
tall,instalar
tallow,sebo
tame,1. adrestrar; amansar; domar; ensinar; educar,2. domesticado; manso
tangle,retângulo
tango,tango
tank,tanquedegasolina
tantric,tântrico
tap,1. bater de leve,2. bica; torneira
tape,1. enfaixar,2. coirela; faixa; fita; listrão
taper,1. diminuir,2. estreitar
tapestry,forro
tar,violão
tard,mostarda
tardy,tardio
target,alvo; fim; ponto de mira
tart,comecemos; vamos
task,tarefa; empreitada
taskbar,barra de tarefas
taskmaster,intendente; zelador
taste,bom gosto; gosto bom
tasteless,insípido
tasty,agradável ao paladar; saboroso
tattler,paroleiro; palrador; tagarela
taut,firme
tavern,taberna
tax,tributável
tax collector,coletor de impostos
taxi,táxi
taxidriver,motorista de táxi
tea,chá
teach,ensinar; instruir; lecionar
teacher,mestra
team,vapor
teamwork,trabalho em equipe
teapot,bule de chá
tear,1. lágrima,2. fragmento,3. dilacerar; rasgar; romper
tear off,arrancar; colher; tirar
tease,contrariar; importunar
teat,mama; teta
technical,não técnico
technically,tecnicamente
technics,técnica
technique,técnica
technological,tecnológico
technology,tecnologia
tedious,entendiante
tedium,tédio
teenager,adolescente
teeth,dente canino
teetotalism,abstemia
telegram,telegrama
telegraph,1. telegrafar,2. telégrafo
telemetry,telemetria
telephone,1. telefonar,2. telefone
telephone booth,cabinetelefônica; orelhão
telephone kiosk,cabinetelefônica; orelhão
telescope,telescópio
television,ver pela televisão
television set,televisor
tell,1. agourar; predizer; profetizar,2. adivinhar; augurar; pressagiar
tell a lie,faltaràverdade; mentir
telltale,paroleiro; palrador; tagarela
temper,1. endurecer; enrijar; temperar,2. humor
temperament,temperamento
temperate,comedido; parco; sério; sóbrio
temperature,temperatura
template,modelo; molde; padrão; chapa; clichê
temple,1. fontes; têmpora,2. templo
templet,chapa; clichê; molde; padrão
temporarily,provisoriamente; temporiamente
temporary,1. breve; curto; fugaz; passageiro,2. provisório; temporário
tempt,tentar; induzir em tentação
temptation,tentação
ten,1. aprazar; cravar; determinar; fixar,2. aferrolhar
tenancy,locação
tenant,tenente
tend to,cuidar; tratar; zelar
tendencious,tendencioso
tendency,ter tendência a
tendentious,tendencioso
tender,adjudicar
tenderness,1. delicadeza; finura; subtileza; tacto; ternura; maciez,2. dolorimento
tennis,tênis
tenor,tenor
tension,hiperextensão
tension hydrothorax,hidrotórax hipertensivo
tension pneumothorax,pneumotórax hipertensivo
tent,impotente; incapaz; ineficaz
tentative,1. tentativa,2. experimental; temporário
tentatively,experimentalmente; temporariamente
tented camp,acampamento
tenth,décimo
teratogenic,teratogenico
term,a termo
terminal,terminal
terminate,acabar; encerrar; finalizar; terminar
termination,terminação; término
terminology,terminologia
terms,cláusula; condição
terrace,plataforma; terraço
terrain,terreno
terrible,horrível; terrível
terrific,1. terrível; magnífico,2. maravilhoso; sensasional
terrify,aterrorizar; horripilar
territorial,territorial
territory,território
terror,terrorismo
terrorism,terrorismo
terrorist,terrorista
tertiary,terciário
test,o mais rápido; o mais veloz
testament,testamento
tester,testador; verificador
testicle,testículo
testify,atestar; certificar; provar; testemunhar
testimony,1. testemunho; depoimento,2. atestado; certificado
tetanus,tétano
tetracycline,tetraciclina
text,hipertexto
textbook,livro didático; livro texto
textile,tecido
thalamus,tálamo
than,excepcionalmente
thank,agradecer; dever; render graças a
thank you,obrigado
thankful,agradecido; grato; reconhecido
thankless,ingrato
thanklessness,ingratidão
thanks,1. agradecimento; gratidão,2. obrigado
thanks to,graças a
that,porque; por isso que
that is,a saber
that kind of,tal; de tal espécie; de tal qualidade
that much,em tal quantidade; tanto; tão
that one,aquela; aquele; essa; esse
that one over there,aquela; aquele; essa; esse
that over there,aquilo; isso
that way,de tal modo
thaw,1. degelo,2. degelar; derreter-se
the,torno
the day after tomorrow,depois de amanhã
the day before yesterday,anteontem
the day of reckoning,o dia do Juízo Final
